SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Alnus incana,WIS,wisc_herb_scrape.R,"Wagner, Matthew L.",UWSP153553,23,9,2005,USA,WISCONSIN,Langlade,,Found near the public boat landing on Lakeview Lane on the SW corner of Moose Lake.,-89.06819,45.259204,26791.26495,,,NA,NA,1
Rhamnus alnifolia L'H̩r.,ACAD Acadia University,GBIF Search,"Blaney, CS",ECS021853,24,9,2005,Canada,PRINCE EDWARD ISLAND,Kings,NA,NA,-62.41139,46.345,NA,Fortune River,NA,NA,NA,0
Rhamnus alnifolia L'H̩r.,ACAD Acadia University,GBIF Search,"Spicer, CD; Blaney, CS; Kelly, G; Myers, M",ECS023383,24,8,2005,Canada,PRINCE EDWARD ISLAND,Prince,NA,NA,-63.89,46.413055,NA,Sunbury Cove,NA,NA,NA,0
Alnus incana (L.) Moench,MO,GBIF Search,G. Gust & A. Townesmith,2881642,18,8,2005,USA,WISCONSIN,Fond du Lac,NA,"Spruce Lake Bog State Natural Area in Kettle Moraine S.F. North Unit. T14 N R19E S 22 & 23 (Osceola Township, 1.9 miles NW of Dundee: Sphagnum bog with Picea mariana, Acer, Alnus & Toxicodendron spp.",-88.2,43.67,NA,NA,NA,NA,NA,0
Alnus serrulata (Aiton) Willd.,UConn,GBIF Search,Gordon C. Tucker,CONN00074050,4,8,2005,USA,RHODE ISLAND,Washington,NA,South Kingstown,-71.55611,41.41166,NA,NA,NA,NA,NA,0
Alnus incana,CM,CM Collection Manager,"Grund, S.P.; Harrison, W.",NA,20,7,2006,USA,PENNSYLVANIA,Cambria,NA,NA,-78.98333333,40.26666667,NA,"Ca 55 km NW of Davidsville, South Fork Bens Creek",Red ash swamp with dense shrub understory,NA,NA,0
Alnus serrulata,CM,CM Collection Manager,"Speedy, L.",NA,10,6,2006,USA,PENNSYLVANIA,Fayette,NA,NA,-79.72694444,40.07222222,NA,"Roundbottom floodplain 1.5 mi, 126 deg from Perryopolis","Rich Floodplain Forest of Tulip Tree, Willow, Alder",NA,NA,0
Alnus serrulata,CM,CM Collection Manager,"Speedy, L.",NA,9,5,2006,USA,PENNSYLVANIA,Fayette,NA,NA,-79.46777778,39.76527778,NA,"Markleysburg Bog, south side of US40, 0.45 mi, 0.9 km SE of road intersection in Flat Rock",middle of bog,NA,NA,0
Alnus serrulata,CM,CM Collection Manager,"Speedy, L.",NA,27,9,2006,USA,PENNSYLVANIA,Fayette,NA,NA,-79.72694444,40.0375,NA,"Virgin Run Lake exposed shoreline, 0.6 mi N of Flatwoods, Franklin Township",edge,NA,NA,0
Alnus serrulata,CM,CM Collection Manager,"Speedy, L.",NA,18,6,2006,USA,PENNSYLVANIA,Fayette,NA,NA,-79.52388889,39.72388889,NA,"1.2 mi, 78 deg from road intersection at Five Forks near WV border, The Glades along Fike Run",Alder thicket,NA,NA,0
Alnus rugosa,BKL,bbg_herb_scrape.R,"Moore, Gerry",344257,NA,9,2006,USA,NEW JERSEY,Atlantic,Estell Manor,,-74.633758,39.469354,21404.04608,NA,NA,NA,NA,1
Alnus serrulata,BKL,bbg_herb_scrape.R,"Moore, Gerry",344257,NA,9,2006,USA,NEW JERSEY,Atlantic,Estell Manor,,-74.633758,39.469354,21404.04608,NA,NA,NA,NA,1
Hamamelis virginiana,BKL,bbg_herb_scrape.R,"Glenn, Steven D.",339160,NA,6,2006,USA,NEW JERSEY,Monmouth,,Shark River County Park,-74.152446,40.287056,19659.13114,NA,NA,NA,NA,1
Hamamelis virginiana,BKL,bbg_herb_scrape.R,"Moore, Gerry",340491,NA,6,2006,USA,NEW JERSEY,Salem,Alloway,,-75.357356,39.573828,16541.56908,NA,NA,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Parker, S.; Harrison, W.",NA,20,9,2006,USA,PENNSYLVANIA,Potter,NA,NA,-77.894735,41.748222,29857.38132,"Susquehannock State Forest, Ridge Road, 0.76 mi E of Thompson Rd","northern hardwoods community,moderately sloping rocky ground",NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Konkel, Deborah",v0251320WIS,1,8,2006,USA,WISCONSIN,Chippewa,,Lake Glen Loch. On shore of peninsula jutting from E shore in upper portion of lake. WBIC 2151000,-91.283505,45.069092,28832.64186,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Konkel, Deborah",v0251258WIS,7,7,2006,USA,WISCONSIN,Clark,,Lake Emerson. N end along NE shore. WBIC 1712800,-90.610201,44.733596,31581.55377,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Freckmann, Robert W.",UWSP152606,6,6,2006,USA,WISCONSIN,Clark,,"On the N side of 153 road and E side of South Fork of Popple River, 0.2 mi E of Division Dr.",-90.610201,44.733596,31581.55377,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Freckmann, Robert W.",UWSP158049,7,9,2006,USA,WISCONSIN,Kewaunee,,Kewaunee Fish and Wildlife Area,-87.161813,44.500949,16804.12216,,,NA,NA,1
Fraxinus americana,WIS,wisc_herb_scrape.R,"Wagner, Matthew L.",UWSP154817,13,9,2006,USA,WISCONSIN,Langlade,White Lake,Township of Wolf River South.  Incorporated City of White Lake.  Near the intersection of Marathon Drive and Lakeside Street.,-89.06819,45.259204,26791.26495,,Mrs.Thompson's 3th Grade Class.,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Wagner, Matthew L.",UWSP153609,19,7,2006,USA,WISCONSIN,Langlade,Wolf River,Twp of Wolf River Central. NE of Setting Lake. Ca. 3/4mi S of intersection of Setting Lake amp; Sawyer Lake Rds along Setting Lake Rd. Chequamegon Nicolet National Forest,-89.06819,45.259204,26791.26495,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Wagner, Matthew L.",UWSP154265,8,6,2006,USA,WISCONSIN,Langlade,Evergreen,Next to Town Line Springs,-89.06819,45.259204,26791.26495,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Wagner, Matthew L.",UWSP154811,13,9,2006,USA,WISCONSIN,Langlade,White Lake,"Wolf River Twp. - South; incorporated City of White Lake; near the intersection of Marathon Drive and Lakeside Street; shoreline on White Lake, on Victor Dubruin's property.",-89.06819,45.259204,26791.26495,,With Kindergarten Class.,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Wagner, Matthew L.",UWSP153968,24,7,2006,USA,WISCONSIN,Langlade,Ainsworth,Ainsworth Twp. - North.  Approximately 0.125 of a mile N of the intersection of West Point Road and Pine Point Road. Near a small creek running out of Pickerel Lake,-89.06819,45.259204,26791.26495,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Wagner, Matthew L.",UWSP153828,19,7,2006,USA,WISCONSIN,Langlade,Wolf River,"Twp of Wolf River Center. NE of Setting Lake. Sawyer Lake Rd, Ca 3/4 mile south of the intersection of Setting lake Rd and Sawyer Lake Rd.  Chequamegon-Nicolet National Forest",-89.06819,45.259204,26791.26495,,Prevelant.,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Wagner, Matthew L.",UWSP153610,19,7,2006,USA,WISCONSIN,Langlade,Wolf River,Twp of Wolf River Central. NE of Setting Lake. Ca. 3/4mi S of intersection of Setting Lake amp; Sawyer Lake Rds along Setting Lake Rd. Chequamegon Nicolet National Forest,-89.06819,45.259204,26791.26495,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Wagner, Matthew L.",UWSP154333,3,8,2006,USA,WISCONSIN,Langlade,Elcho,Elcho Twp. - West;  Otter Lake wayside,-89.06819,45.259204,26791.26495,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Wagner, Matthew L.",UWSP153640,23,9,2006,USA,WISCONSIN,Washburn,Minong,Next W of the village of Minong; Minong Twp.;  along lakeshore of Lake Pokegama,-91.796423,45.892463,25635.03353,,,NA,NA,1
Alnus rugosa (DuRoi) Sprengel,MT Universit̩ de Montr̩al Biodiversity Centre,GBIF Search,"Proven̤al, V̩ronique",MT00024456,29,8,2006,Canada,QUEBEC,Les Pays-d'en-Haut,NA,NA,-74.433334,45.85,NA,"Wentworth Nord, Laurel, extr̩mit̩ sud-ouest du Lac Baptiste.",NA,NA,NA,0
Alnus rugosa (DuRoi) Sprengel,MT Universit̩ de Montr̩al Biodiversity Centre,GBIF Search,"Boulanger-Lapointe, No̩mie",MT00024352,16,6,2006,Canada,QUEBEC,Les Collines-de-l'Outaouais,NA,NA,-75.58972,45.74361,NA,"Val-des-Monts, �� environ 50 m du 398, chemin de la Li̬vre sur le sentier longeant le Ruisseau du Pr̻tre",NA,NA,NA,0
Fraxinus americana Linnaeus,MT Universit̩ de Montr̩al Biodiversity Centre,GBIF Search,"Boulanger-Lapointe, No̩mie",MT00024385,30,9,2006,Canada,QUEBEC,NA,NA,NA,-73.60917,45.506943,NA,"Montr̩al, Mont-Royal, terrains de l'Universit̩ de Montr̩al, pr̬s d'un sentier situ̩ derri̬re le coin est du d̩p̫t �� neige, situ̩ �� l'arri̬re de l'��cole Polytechnique",NA,NA,NA,0
Fraxinus americana Linnaeus,MT Universit̩ de Montr̩al Biodiversity Centre,GBIF Search,"Wattier, Christopher",MT00024062,9,9,2006,Canada,QUEBEC,NA,NA,NA,-73.58611,45.511665,NA,"Montr̩al, parc du Mont-Royal, est, entr̩e avenue du Mont-Royal, chemin Olmsted, avant la sortie rue Peel.",NA,NA,NA,0
Hamamelis virginiana L.,TRT Royal Ontario Museum,GBIF Search,"Por, A.",260387,27,8,2006,Canada,ONTARIO,NA,NA,NA,-79.52361,44.0375,500,"King Tp., Jokers Hill East, North-most trail, 200 m E from N-S trail from pond.",NA,NA,NA,0
Fraxinus americana,US,GBIF Search,J. Parrish & G. Zell,3526507,11,9,2006,USA,VIRGINIA,Arlington,NA,"Roaches Run Waterfowl Sanctuary, W side of George Washington Memorial Parkway, just N of Reagan National Airport, along Potomac River, 0.7 km W of Gravelly Point",-77.0455,38.865665,NA,NA,NA,NA,NA,0
Hamamelis virginiana,CM,CM Collection Manager,"Speedy, L; Tracey, C.",NA,25,5,2007,USA,PENNSYLVANIA,Indiana,NA,NA,-78.8098982,40.8770505,NA,"SGL 174, Bear Run, near junction of S Branch Bear Run & Bear Run, 3.9 mi NW of Glen Campbell",forested floodplain with scattered sedge/sphagnum seeps,NA,NA,0
Alnus serrulata,CM,CM Collection Manager,"Bradley, B.A.; Grund, S.P.",NA,17,8,2007,USA,PENNSYLVANIA,Venango,NA,NA,-79.8,41.26666667,NA,"Ca 4 km E of Kennerdel, Allegheny River",Tall-grass prairie on cobble fan at mouth of tributary,NA,NA,0
Alnus serrulata,CM,CM Collection Manager,"Speedy, L.",NA,27,6,2007,USA,PENNSYLVANIA,Indiana,NA,NA,-79.3636072,40.5545762,NA,"Blacklegs Creek 1.2 mi NE of Clarksburg, floodplain between Park & Blacklegs Rds, Conemaugh Twp",scrub shrub wetland along creek,NA,NA,0
Hamamelis virginiana,CM,CM Collection Manager,"Speedy, L.",NA,2,11,2007,USA,PENNSYLVANIA,Fayette,NA,NA,-79.726793,40.0374001,NA,"Virgin Run Lake woods, W & SW of lake, 3500 ft N of Flatwoods",Oak hardwoods,NA,NA,0
Hamamelis virginiana,CM,CM Collection Manager,"Speedy, L.",NA,30,5,2007,USA,PENNSYLVANIA,Fayette,NA,NA,-79.5620448,39.7364804,NA,"Forbes State Forest, Fike Run nr confluence with L Sandy Crk, 1.3 mi NW of Five Forks","Deeply shaded sparsely vegetated hummocky, hemlock & pine",NA,NA,0
Fraxinus americana,CM,CM Collection Manager,"Speedy, L.; Bowers, M.",NA,21,7,2007,USA,PENNSYLVANIA,Fayette,NA,NA,-79.6122449,39.7444969,NA,"along Canaan Church Rd 1 m NW of Gibbon Glade, 4500 ft from Gibbon Glade Rd & PA381, N side of rd","Open wetland area, disturbed powerline row",NA,NA,0
Alnus serrulata,CM,CM Collection Manager,"Speedy, L.; Bowers, M.",NA,4,7,2007,USA,PENNSYLVANIA,Fayette,NA,NA,-79.4196744,39.8021326,NA,"Taylor Road Glade E of Yough Lake, 1.3 mi SW of Johnson Chapel, E of Taylor Rd",Tussock sedge marsh surrounded by scrub shrub,NA,NA,0
Alnus incana,CM,CM Collection Manager,"Speedy, L.",NA,9,5,2007,USA,PENNSYLVANIA,Fayette,NA,NA,-79.5908506,39.8694112,NA,"SGL 51, small bog in SE corner, 2345 ft, 333� from intersection of Greenbriar & Shaffer School Rds",Carex-skunk cabbage glade surrounded by scrub shrub,NA,NA,0
Alnus serrulata,CM,CM Collection Manager,"Speedy, L.; Botanical Soc. of W Pa",NA,23,6,2007,USA,PENNSYLVANIA,Fayette,NA,NA,-79.5919853,39.883131,NA,"Chalkhill Bog, 0.3 mi, 328 deg (NNW) of jct of Flat Rock & Glade Runs, just E of Glade Run",Open sphagnum bog underlain by sandstone,NA,NA,0
Alnus incana,CM,CM Collection Manager,"Speedy, L.",NA,7,8,2007,USA,PENNSYLVANIA,Fayette,NA,NA,-79.4656755,39.9785036,NA,"Indian Creek - left bank - W of Mill Run Reservoir, 1.9 mi N of Mill Run",Boulder scour zone,NA,NA,0
Alnus serrulata,CM,CM Collection Manager,"Speedy, L.",NA,4,6,2007,USA,PENNSYLVANIA,Indiana,NA,NA,-78.9744917,40.825533,NA,"Little Mahoning Creek NE of Rochester Mills, 3400 ft NW of road intersection in Rochester Mills",Rich shaded forested floodplain of Hemlocks & Yellow Birch,NA,NA,0
Hamamelis virginiana,CM,CM Collection Manager,"Speedy, L.",NA,4,6,2007,USA,PENNSYLVANIA,Indiana,NA,NA,-78.9744917,40.825533,NA,"Little Mahoning Creek NE of Rochester Mills, 3400 ft NW of road intersection in Rochester Mills",Open sandy streamside next to forested floodplain,NA,NA,0
Hamamelis virginiana,CM,CM Collection Manager,"Speedy, L.",NA,14,10,2007,USA,PENNSYLVANIA,Indiana,NA,NA,-79.4418348,40.4848708,NA,"West Penn Trail SE of Saltsburg, right bank Conemaugh River, Saltsburg Twp.",forested recreational trail at base of sandstone cliffs,NA,NA,0
Alnus serrulata,CM,CM Collection Manager,"Speedy, L.",NA,4,5,2007,USA,PENNSYLVANIA,Indiana,NA,NA,-79.2445032,40.6630262,NA,"Crooked Creek floodplain E of Thomas Covered Bridge, 2000 ft E of Thomas bridge between stream & rr",Sandy bank of forested floodplain,NA,NA,0
Hamamelis virginiana,CM,CM Collection Manager,"Speedy, L.",NA,22,5,2007,USA,PENNSYLVANIA,Indiana,NA,NA,-78.8432327,40.7171957,NA,"Cush Cushion Creek, 2 mi E of Cherry Tree, 2 mi W of confl of Cush Cushion Cr & W Br of Susquehanna",open grassy area along railroad tracks,NA,NA,0
Fraxinus americana,MOR,http://quercus.mortonarb.org/,Jason Sturner,NA,6,6,2007,USA,ILLINOIS,DuPage,NA,NA,-88.086038,41.852058,16431.56401,"The Morton Arboretum, East Side. Along East Woods Return near Darner Field; woodland edge near clearing.",NA,NA,NA,1
Fraxinus americana,MOR,http://quercus.mortonarb.org/,Jason Sturner,NA,28,9,2007,USA,ILLINOIS,DuPage,NA,NA,-88.086038,41.852058,16431.56401,"The Morton Arboretum, East Side. Plot N-128. Edge of woodland near old Fraxinus collection (now an open grassland).",NA,NA,NA,1
Fraxinus americana,MOR,http://quercus.mortonarb.org/,Jason Sturner,NA,28,9,2007,USA,ILLINOIS,DuPage,NA,NA,-88.086038,41.852058,16431.56401,"The Morton Arboretum, East Side. E of Bur Reed Marsh in slightly open woodland.",NA,NA,NA,1
Alnus incana,MOR,http://quercus.mortonarb.org/,Charlene Kubic,NA,8,8,2007,USA,ILLINOIS,DuPage,NA,NA,-88.086038,41.852058,16431.56401,Alnus: N-29/95-39,NA,NA,NA,1
Alnus incana,MOR,http://quercus.mortonarb.org/,Charlene Kubic,NA,13,6,2007,USA,ILLINOIS,DuPage,NA,NA,-88.086038,41.852058,16431.56401,Alnus: M-28/35-67,NA,NA,NA,1
Hamamelis virginiana,MOR,http://quercus.mortonarb.org/,Keith A. Board,NA,12,5,2007,USA,INDIANA,LaPorte,NA,NA,-86.744729,41.549011,22209.21222,"Sebert Woods Nature Preserve, 6 miles northeast of Michigan City, Indiana, on the south side of CR 925N, ca. 6/10 mile west of CR 300W. Abundant throughout the property. Collected in the NE Swamp Forest.",NA,NA,NA,1
Hamamelis virginiana,BKL,bbg_herb_scrape.R,"Glenn, Steven D.",363823,NA,9,2007,USA,NEW JERSEY,Hunterdon,Tewksbury,,-74.911969,40.565283,18780.36396,NA,NA,NA,NA,1
Fraxinus americana,BKL,bbg_herb_scrape.R,"Harwood, P.",363087,NA,9,2007,USA,NEW YORK,Kings,,,-73.950777,40.635133,7640.802179,NA,NA,NA,NA,1
Hamamelis virginiana,BKL,bbg_herb_scrape.R,"Bennett, M. B.",357994,NA,5,2007,USA,NEW YORK,Suffolk,Huntington,,-72.692218,40.943554,27421.01547,NA,NA,NA,NA,1
Fraxinus americana,BKL,bbg_herb_scrape.R,"Bennett, M. B.",353138,NA,5,2007,USA,NEW YORK,Suffolk,Huntington,,-72.692218,40.943554,27421.01547,NA,NA,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Schauer, P.",351346,13,5,2007,USA,OHIO,Hocking,Benton Twp.,,-82.483445,39.490342,18637.24112,"1.5 miles SE of South Bloomingville.  24851 State Route 56. ""Deep Woods""",,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Richards, Joseph",UWSP147932,8,8,2007,USA,WISCONSIN,Washburn,,"Near end of trail, on property of Jean Richards, 0.5mi from Pokegama Rd.",-91.796423,45.892463,25635.03353,,,NA,NA,1
Fraxinus americana L.,QFA Universit̩ Laval,GBIF Search,"Garneau, Michelle",QFA0533409,14,8,2007,Canada,QUEBEC,NA,NA,NA,-71.34028,46.74778,NA,"Qu̩bec, Parc Cartier-Roberval, promontoire au sud-est du pont ferroviaire de Cap-Rouge. Secteur D des fouilles arch̩ologiques de l'ann̩e 2007.",NA,NA,NA,0
Fraxinus americana L.,QFA Universit̩ Laval,GBIF Search,"Garneau, Michelle",QFA0533410,15,8,2007,Canada,QUEBEC,NA,NA,NA,-71.34,46.74917,NA,"Qu̩bec, Parc Cartier-Roberval, au nord du pont ferroviaire de Cap-Rouge; secteur G3, ancienne voie ferr̩e.",NA,NA,NA,0
Fraxinus americana L.,QFA Universit̩ Laval,GBIF Search,"Garneau, Michelle",QFA0533411,15,8,2007,Canada,QUEBEC,NA,NA,NA,-71.34,46.74917,NA,"Qu̩bec, Parc Cartier-Roberval, au nord du pont ferroviaire de Cap-Rouge; secteur G3, ancienne voie ferr̩e.",NA,NA,NA,0
Rhamnus alnifolia L�۪H̩ritier,MT Universit̩ de Montr̩al Biodiversity Centre,GBIF Search,"Hay, Stuart G.",MT00022612,24,6,2007,Canada,QUEBEC,NA,NA,NA,-73.4116,45.42505,NA,"La Prairie-Brossard, le bois̩ Lafr̻ni̬re situ̩ au sud de l'autoroute 10 et �� l'est de l'autoroute 30",NA,NA,NA,0
Alnus incana (L.) Moench,NY,GBIF Search,D. E. Atha,1070696,18,6,2007,USA,MAINE,Franklin,NA,"ca 10.3 km S (by air) of the center of Rangely Lake, ca 34 km N (by air) of the towns of Rumford and Mexico, SW of Beaver Mountain, N of Sabbath Day Pond, along the Appalachian Trail",-70.6564,44.8431,NA,NA,NA,NA,NA,0
Alnus serrulata,US,GBIF Search,"L. Xie, Y. Zuo & H. Tian",3549633,24,6,2007,USA,VIRGINIA,Prince William,NA,"Woodbridge, Deep Hole Point Rd., Inlet #3 in Occoquan Bay National Wildlife Area, near the Bay.",-77.23338,38.636616,NA,NA,NA,NA,NA,0
