"SpeciesName","HerbariumCode","Source","Collector","RecordNumber","CollectionDay","CollectionMonth","CollectionYear","Country","Admin1","Admin2","Admin3","Locality","Longitude","Latitude","EcologyNotes"
"Alnus incana","WIS","wisc_herb_scrape.R","Shinners, L.H.","UWM0000664","5","9","1938","USA","Wisconsin","Milwaukee","River Hills","Below Milwaukee Town Hall","0","0","[UWM16390]"
"Alnus incana","WIS","wisc_herb_scrape.R","Walker, R.I.","UWM0000665","NA","NA","NA","USA","Wisconsin","Sheboygan","","S Terry Andrae [Kohler-Andrae State Park]","0","0","[UWM16391]"
"Alnus incana","WIS","wisc_herb_scrape.R","Baumann, H.","UWM0000666","15","10","1961","USA","Wisconsin","Door","Forestville","Along the Ahnapee River","0","0","[UWM18064]"
"Alnus incana","WIS","wisc_herb_scrape.R","Dzelzkalns, J.","UWM0000667","19","10","1961","USA","Wisconsin","Fond du Lac","Dundee","Mauthe Lake, Kettle Moraine State Forest [S of Dundee]","0","0","[UWM18128]"
"Alnus incana","WIS","wisc_herb_scrape.R","Schmidt, Barbara L.","UWM0000668","7","10","1961","USA","Wisconsin","Fond du Lac","Dundee","Mauthe Lake, Kettle Moraine State Forest [S of Dundee]","0","0","[UWM20591]"
"Alnus incana","WIS","wisc_herb_scrape.R","Johnson, Ruby G.","UWM0000669","16","7","1930","USA","Wisconsin","Ozaukee","Cedarburg","Cedarburg swamp area","0","0","[UWM21302] Alnus - ancient Latin name derived from the Celtic, growth along streams."
"Alnus incana","WIS","wisc_herb_scrape.R","Cogley, Joan","UWM0000670","12","10","1963","USA","Wisconsin","Milwaukee","Milwaukee","Estabrook Park","0","0","[UWM21341]"
"Alnus incana","WIS","wisc_herb_scrape.R","Towill, Leigh E.","UWM0000671","21","9","1963","USA","Wisconsin","Milwaukee","Milwaukee","Milwaukee River, E bank, between Locust St. and Capitol Dr.","0","0","[UWM21383]"
"Alnus incana","WIS","wisc_herb_scrape.R","Wagner, R.E.","UWM0000672","25","9","1962","USA","Wisconsin","Milwaukee","Glendale","Bender Rd., one block W of US Hwy 141 [Glendale","0","0","[UWM21508] Tall shrub."
"Alnus incana","WIS","wisc_herb_scrape.R","MacArthur, Kenneth W.","UWM0000673","22","10","1932","USA","Wisconsin","Ozaukee","Cedarburg","Cedarburg Bog","0","0","[UWM2172]"
"Alnus incana","WIS","wisc_herb_scrape.R","Throne, Alvin L.","UWM0000674","6","11","1932","USA","Wisconsin","Milwaukee","Wauwatosa","At W end of Agricultural School grounds","0","0","[UWM2251]"
"Alnus incana","WIS","wisc_herb_scrape.R","Litscher, Marianne","UWM0000675","4","12","1932","USA","Wisconsin","Ozaukee","","Donges Bay","0","0","[UWM2296]"
"Alnus incana","WIS","wisc_herb_scrape.R","Litscher, Marianne","UWM0000676","4","12","1932","USA","Wisconsin","Ozaukee","","Donges Bay","0","0","[UWM2297]"
"Alnus incana","WIS","wisc_herb_scrape.R","Jacob, Tom","UWM0000677","27","9","1964","USA","Wisconsin","Marquette","","S shore of Tuttle Lake","0","0","[UWM23066]"
"Alnus incana","WIS","wisc_herb_scrape.R","Erskine, G.K.","UWM0000678","10","10","1964","USA","Wisconsin","Waukesha","","NW of Hwy 30 and CTH CCC","0","0","[UWM23214] Tall shrub."
"Alnus incana","WIS","wisc_herb_scrape.R","Halser, Joe","UWM0000679","7","10","1964","USA","Wisconsin","","","[no locality data on specimen]","0","0","[UWM23591]"
"Alnus incana","WIS","wisc_herb_scrape.R","Torke, B.","UWM0000680","10","10","1964","USA","Wisconsin","Waukesha","Menomonee Falls","Lannon Marsh, Menomonee Ave.","0","0","[UWM23716]"
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWM0000681","13","7","1964","USA","Wisconsin","Vilas","","Edge of Rainbow Lake","0","0","[UWM26490] Large shrub forming thickets."
"Alnus incana","WIS","wisc_herb_scrape.R","Engel, John","UWM0000682","7","10","1961","USA","Wisconsin","Fond du Lac","Dundee","E end of Mauthe Lake, Kettle Moraine State Forest [S of Dundee]","0","0","[UWM27055] Staminate and pistillate catkins were found on this specimen."
"Alnus incana","WIS","wisc_herb_scrape.R","Pohl, Richard W.","UWM0000683","6","9","1937","USA","Wisconsin","La Crosse","Bangor","La Crosse River, N of Bangor","0","0","[UWM28167] Common."
"Alnus incana","WIS","wisc_herb_scrape.R","Cook, Chester C.","UWM0000684","4","10","1938","USA","Wisconsin","Ozaukee","Mequon","Lake Michigan area","0","0","[UWM28168]"
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWM0000685","29","8","1961","USA","Wisconsin","Forest","Wabeno","Trump Lake, W bank","0","0","[UWM32744]"
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWM0000686","15","8","1960","USA","Wisconsin","Vilas","Winchester","","0","0","[UWM32745]"
"Alnus incana","WIS","wisc_herb_scrape.R","Whitford, Phillip B.","UWM0000687","10","6","1962","USA","Wisconsin","Marquette","","Whitford Farm, 7 mi N of Montello","0","0","[UWM33916]"
"Alnus incana","WIS","wisc_herb_scrape.R","Musselman, Lytton J.","UWM0000688","22","5","1970","USA","Wisconsin","Rock","Avon","","0","0","[UWM37954] Many large shrubs, some ca. 20 ft. tall."
"Alnus incana","WIS","wisc_herb_scrape.R","Matthieu, Paul","UWM0000689","10","9","1968","USA","Wisconsin","Oconto","Oconto","Along WI Hwy 22, at W edge of Oconto","0","0","[UWM39737]"
"Alnus incana","WIS","wisc_herb_scrape.R","Salamun, Peter J.","UWM0000690","10","9","1969","USA","Wisconsin","Oconto","Oconto","Along US Hwy 41 (W side), approx. 1 mi from the city limits of Oconto","0","0","[UWM39749]"
"Alnus incana","WIS","wisc_herb_scrape.R","McKenna, R.","UWM0000691","29","6","1971","USA","Wisconsin","Milwaukee","","Whitnall Park","0","0","[UWM41887] Tall shrub ca. 15 ft. tall, 6 in. in diameter."
"Alnus incana","WIS","wisc_herb_scrape.R","Salamun, Peter J.","UWM0000692","13","10","1970","USA","Wisconsin","Burnett","Siren","Along WI Hwy 35; 0.2 mi S of Siren","0","0","[UWM42440]"
"Alnus incana","WIS","wisc_herb_scrape.R","Dralle, David","UWM0000693","30","10","1974","USA","Wisconsin","Milwaukee","Milwaukee","Riverside Park","0","0","[UWM44562] Uncommon small tree to 30 ft."
"Alnus incana","WIS","wisc_herb_scrape.R","Schneider, M.M.","UWM0000694","28","9","1936","USA","Wisconsin","Clark","Loyal","","0","0","[UWM4608]"
"Alnus incana","WIS","wisc_herb_scrape.R","Galbreath, Nedra","UWM0000695","28","10","1936","USA","Wisconsin","Ozaukee","","Donges Bay","0","0","[UWM4667]"
"Alnus incana","WIS","wisc_herb_scrape.R","Salamun, Peter J.","UWM0000696","10","9","1968","USA","Wisconsin","Oconto","Oconto","Along WI Hwy 22, at W edge of Oconto","0","0","[UWM48453] Det. Linda Curtis."
"Alnus incana","WIS","wisc_herb_scrape.R","Musselman, Lytton J.","UWM0000697","4","6","1963","USA","Wisconsin","Oneida","Rhinelander","Kemmeter's","0","0","[UWM49804]"
"Alnus incana","WIS","wisc_herb_scrape.R","Koch, Rudy G.","UWM0000698","7","9","1974","USA","Wisconsin","Ashland","Long Island","Long Island, a sand island in Lake Superior, S of Madeline Island. (but not part of) the Apostle Islands","0","0","[UWM49963]"
"Alnus incana","WIS","wisc_herb_scrape.R","Throne, Alvin L.","UWM0000699","21","6","1939","USA","Wisconsin","Florence","","Lost Lake","0","0","[UWM5082]"
"Alnus incana","WIS","wisc_herb_scrape.R","Bond, J.","UWM0000700","15","6","1977","USA","Wisconsin","Bayfield","","Along the E fork of the nature trail at the Pigeon Lake Field Station","0","0","[UWM51221]"
"Alnus incana","WIS","wisc_herb_scrape.R","Cull, Irene","UWM0000701","27","4","1946","USA","Wisconsin","Eau Claire","Fairchild","On CTH H, N of Fairchild","0","0","[UWM52009]"
"Alnus incana","WIS","wisc_herb_scrape.R","Wood, K.W.","UWM0000702","3","8","1966","USA","Wisconsin","Forest","Hiles","Argonne Experimental Forest [NW of Hiles]","0","0","[UWM52401]"
"Alnus incana","WIS","wisc_herb_scrape.R","Salamun, Peter J.","UWM0000703","6","7","1975","USA","Wisconsin","Vilas","","Along NW shore of Little Spider Lake; 6 mi. NW of Woodruff","0","0","[UWM54470]"
"Alnus incana","WIS","wisc_herb_scrape.R","Salamun, Peter J.","UWM0000704","19","8","1982","USA","Wisconsin","Door","","N shore of Crescent Cove, across from Wagon Trail Resort.  Along shore of Rowley Bay","0","0","[UWM62142]"
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWM0000705","19","5","1968","USA","Wisconsin","Washington","Richfield","Both sides of Scenic Rd. Edge of sections 34 and 35","0","0","[UWM62602] Shrub, ca. 2.5 m tall, one of several."
"Alnus incana","WIS","wisc_herb_scrape.R","Salamun, Peter J.","UWM0000706","8","10","1938","USA","Wisconsin","Ozaukee","","Donges Bay","0","0","[UWM7550]"
"Alnus incana","WIS","wisc_herb_scrape.R","Berg, G.H.","UWM0000707","4","10","1940","USA","Wisconsin","Ozaukee","Lake Church","","0","0","[UWM9218]"
"Alnus incana","WIS","wisc_herb_scrape.R","Martin, Walter W.","UWM0000708","28","10","1939","USA","Wisconsin","Manitowoc","Two Rivers","","0","0","[UWM9397]"
"Alnus incana","WIS","wisc_herb_scrape.R","Gust, G.","UWM0006584","18","8","2005","USA","Wisconsin","Fond du Lac","Dundee","Spruce Lake Bog State Natural Area in Kettle Moraine State Forest North Unit; Osceola Twp, 1.9 m NW of Dundee","0","0","[UWM64798] Shrub to 5 m. Fruit green. Growing on sphagnum mats in bog."
"Alnus incana","WIS","wisc_herb_scrape.R","Schneider, W.E.","uwpl000778","4","10","1948","USA","Wisconsin","Grant","Platteville","College Park","0","0","[Cultivated?]"
"Alnus incana","WIS","wisc_herb_scrape.R","Dziekanowski, Chester","uwpl003269","3","6","1976","USA","Wisconsin","Ashland","Stockton Island","One of the Apostle Islands - area around Presque Isle Point.","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Dziekanowski, Chester","uwpl003282","27","5","1976","USA","Wisconsin","Bayfield","","0.6mi E of jct. of Forest Service Roads 392 and 228, on 392. [near Reynard Lake]","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Murphy, Catherine","UWSP001060","12","6","1968","USA","Wisconsin","Vilas","Eagle River","SIlver Lake Rd.","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Skrade, Jeff","UWSP001061","15","6","1968","USA","Wisconsin","Vilas","Eagle River","Yellow Birch Lake, 2mi NE of Eagle River","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Barnes, Wm. J.","UWSP001062","28","7","1963","USA","Wisconsin","Portage","Belmont","Fountain Lake","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Alexander, Susan, H.","UWSP001063","18","6","1968","USA","Wisconsin","Vilas","Eagle River","5mi S of Eagle River, Loon Lake Rd","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP004549","13","7","1964","USA","Wisconsin","Vilas","","Edge of Rainbow Lake","0","0","Large shrub forming thickets."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP008066","19","5","1968","USA","Wisconsin","Washington","Richfield","On both sides of Scenic Road.","0","0","Shrub, ca. 2.5 m. tall, one of several."
"Alnus incana","WIS","wisc_herb_scrape.R","Gage, Linda M.","UWSP008512","12","5","1981","USA","Wisconsin","Portage","","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP012271","23","4","1969","USA","Wisconsin","Portage","Eau Pleine","Lac du Bay shore","0","0","Common small tree or large shrub on wet ground."
"Alnus incana","WIS","wisc_herb_scrape.R","Meier, Robert P.","UWSP012636","26","9","1970","USA","Wisconsin","Portage","Sharon","Hwy 66","0","0","Common."
"Alnus incana","WIS","wisc_herb_scrape.R","Hult, Robert John","UWSP012688","26","9","1970","USA","Wisconsin","Portage","","","0","0","Very common."
"Alnus incana","WIS","wisc_herb_scrape.R","Meyer, Greg","UWSP013465","2","8","1970","USA","Wisconsin","Oneida","","Leith Lake","0","0","Numerous in abundance."
"Alnus incana","WIS","wisc_herb_scrape.R","Langer, John P.","UWSP015066","28","1","1971","USA","Wisconsin","Oconto","Armstrong","","0","0","Common. 15'."
"Alnus incana","WIS","wisc_herb_scrape.R","Langer, John P.","UWSP015148","2","10","1970","USA","Wisconsin","Oconto","Armstrong","Perimetet of Bear Paw Lake","0","0","Common. 8'."
"Alnus incana","WIS","wisc_herb_scrape.R","Langer, John P.","UWSP015151","19","8","1970","USA","Wisconsin","Oconto","Armstrong","","0","0","Common. 12'."
"Alnus incana","WIS","wisc_herb_scrape.R","Sloup, L. Joa","UWSP015355","3","7","1969","USA","Wisconsin","Bayfield","","Western shore of Lake Owen on 213, near stream; Pigeon Lake Field Station","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Fiehweg, Robert","UWSP015511","25","6","1966","USA","Wisconsin","Forest","","Pine River Campgrounds in the Nicolet National Forest.","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Boucek, Emil J., Jr.","UWSP016538","31","10","1971","USA","Wisconsin","Waushara","","Ashbacks Swamp","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Jagodzinski, Ken","UWSP016669","15","10","1971","USA","Wisconsin","Wood","","North center portion of Sec. 32 [no Town, Range - given]","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Wargowsky, Larry A.","UWSP018595","5","5","1971","USA","Wisconsin","Juneau","","Along Little Yellow River which flows into Yellow River and then Wisconsin River","0","0","Found abundantly."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP020065","13","6","1972","USA","Wisconsin","Portage","Dewey","","0","0","Small tree."
"Alnus incana","WIS","wisc_herb_scrape.R","Meier, Thomas I.","UWSP021431","12","9","1972","USA","Wisconsin","Portage","Sharon","W shore of Becker Lake","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Moroder, Marc","UWSP022099","12","8","1972","USA","Wisconsin","Sheboygan","Russell","Russel [Russell]","0","0","Ht. 10 ft."
"Alnus incana","WIS","wisc_herb_scrape.R","Savastio, Albert","UWSP028302","1","8","1973","USA","Wisconsin","Portage","Linwood","","0","0","[Collection date given as: 8/1/73]"
"Alnus incana","WIS","wisc_herb_scrape.R","Koch, Rudy G.","UWSP028776","20","6","1970","USA","Wisconsin","Douglas","","1mi N of jct. CTH M and Hwy 35; 16 miles S of Pattison Park","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Koch, Rudy G.","UWSP029986","27","6","1970","USA","Wisconsin","Bayfield","Drummond","Perch Lake Campground area Chequamegon National Forest; ca. 5 mi. N of Drummond","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Van Gompel, Paul T.","UWSP030223","29","5","1973","USA","Wisconsin","Waupaca","","","0","0","Dominent [dominat] along the edge."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP030843","4","6","1973","USA","Wisconsin","Portage","Buena Vista","Along Buena Vista Creek","0","0","Common large shrub."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP030897","30","5","1973","USA","Wisconsin","Portage","Plover","Park and boatlanding along Wisconsin River","0","0","Large shrub."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP030977","8","7","1973","USA","Wisconsin","Portage","Linwood","Al Tech County Park, along Wisconsin River","0","0","Large shrub at river's edge."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP031096","5","7","1973","USA","Wisconsin","Portage","Hull","Along Wisconsin River","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP033232","6","6","1973","USA","Wisconsin","Marathon","Harrison","","0","0","Large shrub."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP033986","16","6","1973","USA","Wisconsin","Wood","Cranmoor","Near jct. of CTH D and State Hwy 54; NE corner of Sec. 28","0","0","Shrub, edge of marsh."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP034007","16","6","1973","USA","Wisconsin","Wood","Sigel","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP035359","7","7","1973","USA","Wisconsin","Waupaca","Royalton","Along Hwy 54 at Little Wolf River","0","0","Common shrub."
"Alnus incana","WIS","wisc_herb_scrape.R","Walters, Greg","UWSP035408","5","8","1973","USA","Wisconsin","Portage","Dewey","","0","0","Moderate density. Ht: 15 feet."
"Alnus incana","WIS","wisc_herb_scrape.R","Krause, Steven A.","UWSP036962","15","8","1974","USA","Wisconsin","Marathon","Stettin","Riverside Park","0","0","Common; 3m. tall."
"Alnus incana","WIS","wisc_herb_scrape.R","Imhof, Marcus A.","UWSP036987","13","4","1974","USA","Wisconsin","Portage","Plover","Plover River","0","0","Low growing shrubs about 2 meters tall."
"Alnus incana","WIS","wisc_herb_scrape.R","Imhof, Marcus A.","UWSP036988","22","4","1974","USA","Wisconsin","Portage","Plover","Next to Wisconsin River below the dam on the W bank","0","0","Clumpy small tree about 5 meters tall."
"Alnus incana","WIS","wisc_herb_scrape.R","Imhof, Marcus A.","UWSP036991","13","4","1974","USA","Wisconsin","Portage","Plover","Plover River","0","0","Low growing shrubs about 2 meters tall. [Voucher specimen for pollen, seed or epidermal-layer collection]  [UWSP036991 amp; UWSP036998 apparently part of the same collection: Imhof amp; Klang, s.n., 13Apr1974 - collection data identical]"
"Alnus incana","WIS","wisc_herb_scrape.R","Imhof, Marcus A.","UWSP036998","13","4","1974","USA","Wisconsin","Portage","Plover","Plover River","0","0","Low growing shrubs about 2 meters tall. [UWSP036991 amp; UWSP036998 apparently part of the same collection: Imhof amp; Klang, s.n., 13Apr1974 - collection data identical]"
"Alnus incana","WIS","wisc_herb_scrape.R","Soens, Michael","UWSP037016","18","4","1974","USA","Wisconsin","Portage","Hull","At N end of Jordon Park","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Gohlke, Dennis P.","UWSP037205","30","1","1974","USA","Wisconsin","Marquette","Neshkoro","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP037547","9","8","1973","USA","Wisconsin","Bayfield","Barnes","Park area on Middle Eau Claire Lake","0","0","Large shrub in thicket at end of lake."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP037935","20","6","1974","USA","Wisconsin","Marathon","Hull","Dill Creek at CTH F","0","0","Shrub along creek. [UWSP037935 amp; UWSP037946 apparently part of the same collection: R.W. Freckmann 10474]"
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP037946","20","6","1974","USA","Wisconsin","Marathon","Hull","[Dill Creek at CTH F]","0","0","Shrub along creek.  [UWSP037935 amp; UWSP037946 apparently part of the same collection: R.W. Freckmann 10474]"
"Alnus incana","WIS","wisc_herb_scrape.R","Landauer, Kurt","UWSP038167","NA","NA","NA","USA","Wisconsin","Vilas","","Along White Sand Creek","0","0","Fls. collected 5/24/1974; lvs. collected 8/21/74."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP038679","20","6","1974","USA","Wisconsin","Marathon","Holton","Along CTH A at W bank of Big Eau Pleine River","0","0","Large shrub."
"Alnus incana","WIS","wisc_herb_scrape.R","Olesiak, Thomas","UWSP039080","22","5","1974","USA","Wisconsin","Rusk","Atlanta","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP040762","23","8","1974","USA","Wisconsin","Portage","Stockton","NW corner of Sec. 19","0","0","Abundant shrub."
"Alnus incana","WIS","wisc_herb_scrape.R","Freckmann, Robert W.","UWSP041137","24","7","1974","USA","Wisconsin","Bayfield","Namekagon","E shore of Chippewa Lake","0","0","Abundant large shrub."
"Alnus incana","WIS","wisc_herb_scrape.R","Bogdansky, Alvin L.","UWSP041938","NA","NA","NA","USA","Wisconsin","Wood","Sigel","","0","0","Collection date: May 1974."
